Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results
2268797,HILLTOP FAMILY RESTAURANT,HILLTOP FAMILY RESTAURANT,2652370,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,CHICAGO,IL,60625,2019-03-01T00:00:00,License,Not Ready
2268804,CAPTAIN HOOKS FISH & CHICKEN,CAPTAIN HOOKS FISH & CHICKEN,2646487,Restaurant,Risk 2 (Medium),343 E 103RD ST ,CHICAGO,IL,60628,2019-03-01T00:00:00,License,Pass w/ Conditions
2268795,CLARKES ROGERS PARK,CLARKE'S ROGERS PARK,2458546,Restaurant,Risk 1 (High),6431 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-01T00:00:00,Canvass,Fail
2268793,AFC Sushi @ Jewel Osco #3407,AFC SUSHI @ JEWEL,2334637,Grocery Store,Risk 1 (High),5516 N CLARK ST ,CHICAGO,IL,60640,2019-03-01T00:00:00,Canvass,Pass
2268790,Kelly HIGH SCHOOL,Kelly HIGH SCHOOL,46181,School,Risk 1 (High),4136 S California (2800W) ,CHICAGO,IL,60632,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268800,ARAMARK EDUCATIONAL SERVICES,ARAMARK EDUCATIONAL SERVICES,2646463,Restaurant,Risk 1 (High),9535 S LOOMIS ,CHICAGO,IL,60643,2019-03-01T00:00:00,License,Pass
2268792,SUBWAY 24379,SUBWAY,2442989,Restaurant,Risk 1 (High),816 N STATE ST ,CHICAGO,IL,60610,2019-03-01T00:00:00,Complaint,Pass w/ Conditions
2268785,FISHERMAN'S ISLAND,FISHERMAN'S ISLAND,2487876,Restaurant,Risk 1 (High),1116 S KEDZIE AVE ,CHICAGO,IL,60612,2019-03-01T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268796,SUPERMERCADO MI LUPITA,SUPERMERCADO MI LUPITA,1518064,Grocery Store,Risk 1 (High),2701 W 23RD ST ,CHICAGO,IL,60608,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268783,LOST LAKE & THANK YOU CHINESE,LOST LAKE & THANK YOU CHINESE,2261729,Restaurant,Risk 1 (High),3152-3154 W DIVERSEY AVE ,CHICAGO,IL,60647,2019-03-01T00:00:00,Complaint,Fail
2268786,ARAMARK AT SWEETHEART CUP,DART/ARAMARK EMPLOYEE CAFETERIA,1141370,Restaurant,Risk 1 (High),7575 S KOSTNER AVE ,CHICAGO,IL,60652,2019-03-01T00:00:00,Canvass,Pass
2268788,JEWEL FOOD STORE #3407,JEWEL FOOD STORE,1394,Grocery Store,Risk 1 (High),5516 N CLARK ST ,CHICAGO,IL,60640,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268781,MACHINE,MACHINE,2595543,Restaurant,Risk 1 (High),1836-1846 W DIVISION ST ,CHICAGO,IL,60622,2019-03-01T00:00:00,License,Pass w/ Conditions
2268784,TIENDITA GUTIERREZ,TIENDITA GUTIERREZ,2535483,Grocery Store,Risk 3 (Low),3158 S HARDING AVE ,CHICAGO,IL,60623,2019-03-01T00:00:00,Complaint,Pass w/ Conditions
2268805,DON FRESCO,DON FRESCO,2411114,Restaurant,Risk 1 (High),520 W HARRISON ST ,CHICAGO,IL,60607,2019-03-01T00:00:00,Complaint,Fail
2268777,THE CONGRESS HOTEL,THE CONGRESS HOTEL(GAZEBO REST.),49256,Restaurant,Risk 1 (High),520 S MICHIGAN AVE ,CHICAGO,IL,60605,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268776,CHARTWELLS,CICS IRVING PARK,2549074,PREP INSIDE SCHOOL,Risk 1 (High),3820 N SPAULDING AVE ,CHICAGO,IL,60618,2019-03-01T00:00:00,Canvass,Out of Business
2268780,ST. MARY OF THE LAKE,ST. MARY OF THE LAKE,1981256,School,Risk 2 (Medium),1026 W BUENA AVE ,CHICAGO,IL,60613,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268775,HILLTOP FAMILY RESTAURANT INC.,HILLTOP,2419423,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,CHICAGO,IL,60625,2019-03-01T00:00:00,Canvass,Fail
2268778,THE CONGRESS HOTEL,THE CONGRESS HOTEL(TAVERN HALL-RAFAEL),49248,Restaurant,Risk 1 (High),520 S MICHIGAN AVE ,CHICAGO,IL,60605,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268779,Julian  (H/S),Julian  (H/S),46401,School,Risk 1 (High),10330 S Elizabeth (1232W) ,CHICAGO,IL,60643,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268773,ST. LUKE ACADEMY,ST. LUKE ACADEMY,1878515,School,Risk 1 (High),1500 W BELMONT ,CHICAGO,IL,60657,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268771,GO! GROCER,GO! GROCER,2464259,Grocery Store,Risk 3 (Low),3930 N PINE GROVE AVE ,CHICAGO,IL,60613,2019-03-01T00:00:00,Complaint,No Entry
2268770,MACHINE,MACHINE,2595542,Restaurant,Risk 1 (High),1836-1846 W DIVISION ST ,CHICAGO,IL,60622,2019-03-01T00:00:00,License,Pass w/ Conditions
2268774,ARAMARK EDUCATIONAL SERVICES,CICS IRVING PARK SCHOOL,2647372,Restaurant,Risk 1 (High),3820 N SPAULDING AVE ,CHICAGO,IL,60618,2019-03-01T00:00:00,License,Pass
2268768,COACHING WITH LOVE INC.,COACHING WITH LOVE INC.,2464300,Children's Services Facility,Risk 1 (High),3243 W BRYN MAWR AVE ,CHICAGO,IL,60659,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268794,ELI'S CHEESECAKE WORLD,ELI'S CHEESECAKE WORLD,8055,Restaurant,Risk 1 (High),6701 W FOREST PRESERVE AVE ,CHICAGO,IL,60634,2019-03-01T00:00:00,Canvass,Pass
2268766,SUBWAY,SUBWAY,1875462,Restaurant,Risk 1 (High),5203 W FULLERTON AVE ,CHICAGO,IL,60639,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268759,TOTS EXPRESS LEARNING CENTER,TOTS EXPRESS LEARNING CENTER,2391948,Daycare Above and Under 2 Years,Risk 1 (High),9031 S STONY ISLAND AVE ,CHICAGO,IL,60617,2019-03-01T00:00:00,License,Pass
2268769,G.T.S.,GT'S,2299346,Restaurant,Risk 1 (High),5016 N Pulaski RD ,CHICAGO,IL,60630,2019-03-01T00:00:00,Canvass,Fail
2268760,"MA QUICK MART, INC.","MA QUICK MART, INC.",2647868,Grocery Store,Risk 3 (Low),1653 W 79TH ST ,CHICAGO,IL,60620,2019-03-01T00:00:00,License,Pass w/ Conditions
2268758,Stowe,STOWE ELEMENTARY SCHOOL,25521,School,Risk 1 (High),3444 W Wabansia ,CHICAGO,IL,60647,2019-03-01T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268763,OCTAVIO PAZ CHARTER SCHOOL,OCTAVIO PAZ CHARTER SCHOOL,3708781,School,Risk 1 (High),2651 W 23RD ST ,CHICAGO,IL,60608,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268756,ST AGNES OF BOHEMIA SCHOOL,ST AGNES OF BOHEMIA SCHOOL,1878446,School,Risk 1 (High),2643 S Central Park AVE ,CHICAGO,IL,60623,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268757,CHALET LIVING & REHAB,CHALET LIVING & REHAB,2470093,Long Term Care,Risk 1 (High),7350 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-01T00:00:00,Canvass Re-Inspection,Fail
2268753,ROSENWALD ELEMENTARY,ROSENWALD ELEMENTARY,22573,School,Risk 1 (High),2601 W 80th ST ,CHICAGO,IL,60652,2019-03-01T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268755,FAIRGROUNDS FULTON WEST,FAIRGROUNDS,2642069,Restaurant,Risk 2 (Medium),1330 W FULTON ST ,CHICAGO,IL,60607,2019-03-01T00:00:00,License,Pass
2268751,FAIRGROUNDS FULTON WEST,FAIRGROUNDS,2616453,Restaurant,Risk 2 (Medium),1330 W FULTON ST ,CHICAGO,IL,60607,2019-03-01T00:00:00,License Re-Inspection,Pass
2268749,PIZZERIA AROMA,PIZZERIA AROMA,2608590,Restaurant,Risk 3 (Low),5350 N BROADWAY ,CHICAGO,IL,60640,2019-02-28T00:00:00,License Re-Inspection,Pass w/ Conditions
2268750,ALL AMERICAN LOUNGE,HUMBLE BAR & LOUNGE,19862,TAVERN,Risk 3 (Low),3018 W NORTH AVE ,CHICAGO,IL,60647,2019-02-28T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2268746,AMARIND'S RESTAURANT,AMARIND'S RESTAURANT,1142567,Restaurant,Risk 1 (High),6822 W NORTH AVE ,CHICAGO,IL,60707,2019-02-28T00:00:00,Complaint,Fail
2268748,EXCHEQUER RESTAURANT,EXCHEQUER RESTAURANT,1732,Restaurant,Risk 1 (High),224-226 S WABASH AVE ,CHICAGO,IL,60604,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268837,GARIFUNA FLAVA CARIBBEAN RESTAURANT,GARIFUNA FLAVA CARIBBEAN RESTAURANT,1846423,Restaurant,Risk 1 (High),2516-2518 W 63RD ST ,CHICAGO,IL,60629,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268747,PIZZERIA AROMA,PIZZERIA AROMA,2608589,Restaurant,Risk 1 (High),5350 N BROADWAY ,CHICAGO,IL,60640,2019-02-28T00:00:00,License Re-Inspection,Pass w/ Conditions
2268744,DMEN TAP,DMEN TAP,1948155,Restaurant,Risk 1 (High),2849 W BELMONT AVE ,CHICAGO,IL,60618,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268743,BLACKWOOD BBQ,BLACKWOOD BBQ,2483577,Restaurant,Risk 1 (High),233 N Michigan AVE ,CHICAGO,IL,60601,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268745,MY ZMALL WORLD CHILDCARE CORPORATION,MY ZMALL WORLD CHILDCARE CORPORATION,2432158,Children's Services Facility,Risk 1 (High),6655 W ARCHER AVE ,CHICAGO,IL,60638,2019-02-28T00:00:00,License,Pass w/ Conditions
2268739,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,2575042,Restaurant,Risk 1 (High),958-964 W BELMONT AVE ,CHICAGO,IL,60657,2019-02-28T00:00:00,Canvass,Fail
2268741,LIFEWAY KEFIR SHOP,LIFEWAY KEFIR SHOP,2031651,Restaurant,Risk 2 (Medium),222 W MERCHANDISE MART PLZ ,CHICAGO,IL,60654,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268738,FON FON CHINESE CUSINE,FON FON CHINESE CUSINE,2621839,Restaurant,Risk 1 (High),8253 S KEDZIE AVE ,CHICAGO,IL,60652,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268742,DEMERA ETHIOPIAN RESTAURANT,DEMERA ETHIOPIAN RESTAURANT,1823586,Restaurant,Risk 1 (High),4801 N BROADWAY ,CHICAGO,IL,60640,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268740,TACO BELL,TACO BELL,2470594,Restaurant,Risk 1 (High),6460 N SHERIDAN RD ,CHICAGO,IL,60626,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268735,BASEHIT BBQ,BASEHIT BBQ,2646598,Restaurant,Risk 1 (High),6606 W NORTH AVE ,Chicago,IL,60707,2019-02-28T00:00:00,License,Pass
2268737,LUELLA'S GOSPEL BIRD,LUELLA'S GOSPEL BIRD,2630672,Restaurant,Risk 1 (High),2009 N DAMEN AVE ,CHICAGO,IL,60647,2019-02-28T00:00:00,Canvass,Fail
2268734,SKYLARK,SKYLARK,1122751,Restaurant,Risk 1 (High),2149 S HALSTED ST ,CHICAGO,IL,60608,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268733,DINOTTO PIZZERIA (CATERING),DINOTTO PIZZERIA,2354303,Restaurant,Risk 1 (High),1551 N WELLS ST ,CHICAGO,IL,60610,2019-02-28T00:00:00,Canvass,Fail
2268732,CHARTWELLS,CICS LONGWOOD,2549065,CHARTER SCHOOL,Risk 1 (High),1309 W 95TH ST ,CHICAGO,IL,60643,2019-02-28T00:00:00,Canvass,Out of Business
2268731,THE PIGGERY,THE PIGGERY,2359057,Restaurant,Risk 1 (High),1619-1625 W IRVING PARK RD ,CHICAGO,IL,60613,2019-02-28T00:00:00,Complaint,Fail
2268730,ARAMARK EDUCATIONAL SERVICES,ARAMARK EDUCATIONAL SERVICES,2646461,Restaurant,Risk 1 (High),1309 W 95TH ST ,CHICAGO,IL,60643,2019-02-28T00:00:00,License,Pass
2268727,HANNAH'S BREZEL 233 N MICHIGAN LLC,HANNAH'S BRETZEL,1799585,Restaurant,Risk 1 (High),233 N MICHIGAN AVE ,CHICAGO,IL,60601,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268729,MART PLAZA CATERING CORP,EMPLOYEE'S CAFETERIA,32394,Restaurant,Risk 2 (Medium),350 N ORLEANS ST ,CHICAGO,IL,60654,2019-02-28T00:00:00,Canvass,Pass
2268726,CIPRIANI'S PIZZA,CIPRIANI'S PIZZA,31749,Restaurant,Risk 1 (High),5840 W 63RD ST ,CHICAGO,IL,60638,2019-02-28T00:00:00,Canvass,Fail
2268723,MERCHANT MARKET,HOLIDAY INN MART PLAZA,32394,Restaurant,Risk 2 (Medium),350 N ORLEANS ST ,CHICAGO,IL,60654,2019-02-28T00:00:00,Canvass,Out of Business
2268725,Lou Malnati's Pizzeria,Lou Malnati's Pizzeria,1909010,Restaurant,Risk 1 (High),805 S State ST ,CHICAGO,IL,60605,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268722,MERCHANT MARKET,HOLIDAY INN MART PLAZA,2398872,Restaurant,Risk 2 (Medium),350 N ORLEANS ST ,CHICAGO,IL,60654,2019-02-28T00:00:00,Canvass,Pass
2268728,KRISTOFFER'S CAFE AND BAKERY,KRISTOFFER'S CAFE AND BAKERY,2350228,Restaurant,Risk 1 (High),1733 S HALSTED ST ,CHICAGO,IL,60608,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268724,CHICAGO EXCEL CAMELOT ACADEMY,CHICAGO EXCEL CAMELOT ACADEMY,3076679,School,Risk 1 (High),1257-59 W 111 ST ,CHICAGO,IL,60643,2019-02-28T00:00:00,Canvass,Fail
2268718,QUE ONDA TACOS AND TEQUILA,QUE ONDA TACOS AND TEQUILA,2579100,Restaurant,Risk 1 (High),6701 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-02-28T00:00:00,License,Not Ready
2268720,MERCHANT MARKET,HOLIDAY INN MART PLAZA,32388,Restaurant,Risk 1 (High),350 N ORLEANS ST ,CHICAGO,IL,60654,2019-02-28T00:00:00,Canvass,Pass
2268716,POTBELLY SANDWICH SHOP,POTBELLY SANDWICH SHOP,2349865,Restaurant,Risk 1 (High),6464 N SHERIDAN RD ,CHICAGO,IL,60626,2019-02-28T00:00:00,Canvass,Pass
2268717,"LOS CANTARITOS GRILL, INC",LOS CANTARITOS GRILL,2492749,Restaurant,Risk 1 (High),3625 W NORTH AVE ,CHICAGO,IL,60647,2019-02-28T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268715,TBA,THE BAD APPLE,2646917,Restaurant,Risk 1 (High),4300-4304 N LINCOLN AVE ,CHICAGO,IL,60618,2019-02-28T00:00:00,License,Not Ready
2268714,TBA,THE BAD APPLE,2646916,Restaurant,Risk 1 (High),4300-4304 N LINCOLN AVE ,CHICAGO,IL,60618,2019-02-28T00:00:00,License,Not Ready
2268719,Josephine Locke Elementary School,Josephine Locke Elementary School,24231,School,Risk 1 (High),2828 N Oak Park AVE ,CHICAGO,IL,60634,2019-02-28T00:00:00,Canvass,Pass
2268712,AUNTY JOY'S,AUNTY JOY'S,2522994,Restaurant,Risk 1 (High),1217 W DEVON AVE ,CHICAGO,IL,60660,2019-02-28T00:00:00,Canvass,Pass w/ Conditions
2268713,THE GOLDEN VILLAGE,THE GOLDEN VILLAGE,2451542,Restaurant,Risk 1 (High),3619 W NORTH AVE ,CHICAGO,IL,60647,2019-02-28T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268710,MAISON PARISIENNE,MAISON PARISIENNE,2647872,Restaurant,Risk 1 (High),3307 N CLARK ST ,CHICAGO,IL,60657,2019-02-28T00:00:00,License,Fail
2268721,OWEN,OWEN,29241,School,Risk 2 (Medium),8247 S Christiana ,CHICAGO,IL,60652,2019-02-28T00:00:00,Canvass,Pass
2268708,ACERO ROBERTO CLEMENTE ELEMENTARY SCHOOL,ACERO ROBERTO CLEMENTE ELEMENTARY SCHOOL,3708845,School,Risk 1 (High),2050 N NATCHEZ AVE ,CHICAGO,IL,60707,2019-02-28T00:00:00,Canvass,Fail
2268704,LOUIS A. WEISS MEMORIAL HOSPITAL,LOUIS A. WEISS MEMORIAL HOSPITAL,1249761,Restaurant,Risk 1 (High),4646 N MARINE DR ,CHICAGO,IL,60640,2019-02-28T00:00:00,Canvass Re-Inspection,Fail
